ProductionID,SourceType,Location,Date,EnergyProduced_kWh,WindSpeed_mph,SolarRadiation_W/m2
P0016,Solar,Port Matthew,2022-07-06,13585,5.1,172
P0016,Solar,Port Matthew,2022-07-07,7942,2.2,218
P0016,Solar,Port Matthew,2022-07-08,14278,0.4,266
P0016,Solar,Port Matthew,2022-07-09,11129,14.2,242
P0016,Solar,Port Matthew,2022-07-10,9794,4.9,553
P0016,Solar,Port Matthew,2022-07-11,6578,7.4,226
P0016,Solar,Port Matthew,2022-07-12,24776,10.7,367
P0016,Solar,Port Matthew,2022-07-13,18314,6.2,158
P0016,Solar,Port Matthew,2022-07-14,13551,11.2,388
P0016,Solar,Port Matthew,2022-07-15,18610,13.7,614
P0016,Solar,Port Matthew,2022-07-16,12487,0.4,468
P0016,Solar,Port Matthew,2022-07-17,14884,10.7,332
P0016,Solar,Port Matthew,2022-07-18,12530,10.6,153
P0016,Solar,Port Matthew,2022-07-19,15767,13.1,363
P0016,Solar,Port Matthew,2022-07-20,7908,0.9,694
P0016,Solar,Port Matthew,2022-07-21,17148,10.9,219
P0016,Solar,Port Matthew,2022-07-22,13621,4.1,256
P0016,Solar,Port Matthew,2022-07-23,10573,4.3,302
P0016,Solar,Port Matthew,2022-07-24,21505,0.7,723
P0016,Solar,Port Matthew,2022-07-25,16279,3.7,379
P0016,Solar,Port Matthew,2022-07-26,18148,12.5,103
P0016,Solar,Port Matthew,2022-07-27,15005,3.0,709
P0016,Solar,Port Matthew,2022-07-28,17803,13.6,733
P0016,Solar,Port Matthew,2022-07-29,9347,4.8,159
P0016,Solar,Port Matthew,2022-07-30,16505,14.7,564
P0016,Solar,Port Matthew,2022-07-31,16592,13.2,218
P0016,Solar,Port Matthew,2022-08-01,20717,5.5,202
P0016,Solar,Port Matthew,2022-08-02,9491,5.2,199
P0016,Solar,Port Matthew,2022-08-03,20795,12.0,435
P0016,Solar,Port Matthew,2022-08-04,11953,9.0,728
P0016,Solar,Port Matthew,2022-08-05,8463,0.5,552
P0016,Solar,Port Matthew,2022-08-06,17718,11.7,791
P0016,Solar,Port Matthew,2022-08-07,13425,2.3,360
P0016,Solar,Port Matthew,2022-08-08,12032,2.1,153
P0016,Solar,Port Matthew,2022-08-09,12633,7.2,795
P0016,Solar,Port Matthew,2022-08-10,21798,7.0,522
P0016,Solar,Port Matthew,2022-08-11,21619,12.9,656
P0016,Solar,Port Matthew,2022-08-12,21067,10.7,193
P0016,Solar,Port Matthew,2022-08-13,12296,0.3,580
P0016,Solar,Port Matthew,2022-08-14,17449,1.4,742
P0016,Solar,Port Matthew,2022-08-15,14246,2.5,244
P0016,Solar,Port Matthew,2022-08-16,22592,7.9,126
P0016,Solar,Port Matthew,2022-08-17,14377,3.2,374
P0016,Solar,Port Matthew,2022-08-18,22350,6.4,347
P0016,Solar,Port Matthew,2022-08-19,8895,6.1,521
P0016,Solar,Port Matthew,2022-08-20,22675,1.9,684
P0016,Solar,Port Matthew,2022-08-21,7712,3.6,392
P0016,Solar,Port Matthew,2022-08-22,20081,7.5,731
P0016,Solar,Port Matthew,2022-08-23,16479,5.4,643
P0016,Solar,Port Matthew,2022-08-24,24661,9.7,294
P0016,Solar,Port Matthew,2022-08-25,17949,14.9,258
P0016,Solar,Port Matthew,2022-08-26,7164,10.4,521
P0016,Solar,Port Matthew,2022-08-27,12906,8.2,202
P0016,Solar,Port Matthew,2022-08-28,13992,3.1,679
P0016,Solar,Port Matthew,2022-08-29,24201,2.8,485
P0016,Solar,Port Matthew,2022-08-30,22619,6.0,631
P0016,Solar,Port Matthew,2022-08-31,7013,14.4,744
P0016,Solar,Port Matthew,2022-09-01,24119,1.6,289
P0016,Solar,Port Matthew,2022-09-02,12199,12.1,650
P0016,Solar,Port Matthew,2022-09-03,9661,12.2,546
P0016,Solar,Port Matthew,2022-09-04,5308,6.5,224
P0016,Solar,Port Matthew,2022-09-05,11411,10.3,385
P0016,Solar,Port Matthew,2022-09-06,5025,8.7,638
P0016,Solar,Port Matthew,2022-09-07,16575,7.7,143
P0016,Solar,Port Matthew,2022-09-08,22613,13.2,485
P0016,Solar,Port Matthew,2022-09-09,14986,6.1,142
P0016,Solar,Port Matthew,2022-09-10,13868,7.8,455
P0016,Solar,Port Matthew,2022-09-11,14630,9.0,117
P0016,Solar,Port Matthew,2022-09-12,6404,8.7,413
P0016,Solar,Port Matthew,2022-09-13,11283,10.2,559
P0016,Solar,Port Matthew,2022-09-14,6163,2.5,473
P0016,Solar,Port Matthew,2022-09-15,22164,13.3,523
P0016,Solar,Port Matthew,2022-09-16,12740,7.2,707
P0016,Solar,Port Matthew,2022-09-17,5542,6.4,121
P0016,Solar,Port Matthew,2022-09-18,11235,3.7,232
P0016,Solar,Port Matthew,2022-09-19,7680,12.5,646
P0016,Solar,Port Matthew,2022-09-20,12182,13.7,639
P0016,Solar,Port Matthew,2022-09-21,19925,13.2,740
P0016,Solar,Port Matthew,2022-09-22,12464,11.9,589
P0016,Solar,Port Matthew,2022-09-23,21633,14.4,720
P0016,Solar,Port Matthew,2022-09-24,19939,1.0,750
P0016,Solar,Port Matthew,2022-09-25,18215,0.0,167
P0016,Solar,Port Matthew,2022-09-26,21425,14.8,519
P0016,Solar,Port Matthew,2022-09-27,9206,0.7,604
P0016,Solar,Port Matthew,2022-09-28,5949,4.4,601
P0016,Solar,Port Matthew,2022-09-29,6868,3.3,320
P0016,Solar,Port Matthew,2022-09-30,21803,3.2,603
P0016,Solar,Port Matthew,2022-10-01,12146,12.2,503
P0016,Solar,Port Matthew,2022-10-02,10010,14.4,210
P0016,Solar,Port Matthew,2022-10-03,19554,3.0,285
P0016,Solar,Port Matthew,2022-10-04,7750,8.5,750
P0016,Solar,Port Matthew,2022-10-05,9995,10.7,131
P0016,Solar,Port Matthew,2022-10-06,9804,5.3,447
P0016,Solar,Port Matthew,2022-10-07,20313,13.3,417
P0016,Solar,Port Matthew,2022-10-08,13313,9.3,636
P0016,Solar,Port Matthew,2022-10-09,24960,12.0,711
P0016,Solar,Port Matthew,2022-10-10,22460,3.8,275
P0016,Solar,Port Matthew,2022-10-11,8970,9.8,322
P0016,Solar,Port Matthew,2022-10-12,8982,0.3,291
P0016,Solar,Port Matthew,2022-10-13,19885,5.2,689
P0016,Solar,Port Matthew,2022-10-14,11181,11.8,187
P0016,Solar,Port Matthew,2022-10-15,8183,9.9,476
P0016,Solar,Port Matthew,2022-10-16,19081,6.3,514
P0016,Solar,Port Matthew,2022-10-17,22644,7.1,368
P0016,Solar,Port Matthew,2022-10-18,18565,14.2,355
P0016,Solar,Port Matthew,2022-10-19,22702,2.8,316
P0016,Solar,Port Matthew,2022-10-20,13083,1.1,368
P0016,Solar,Port Matthew,2022-10-21,7536,9.5,650
P0016,Solar,Port Matthew,2022-10-22,10336,6.2,777
P0016,Solar,Port Matthew,2022-10-23,12346,4.7,304
P0016,Solar,Port Matthew,2022-10-24,6262,6.6,431
P0016,Solar,Port Matthew,2022-10-25,17183,11.8,700
P0016,Solar,Port Matthew,2022-10-26,9345,12.5,519
P0016,Solar,Port Matthew,2022-10-27,6513,14.8,676
P0016,Solar,Port Matthew,2022-10-28,16026,2.3,784
P0016,Solar,Port Matthew,2022-10-29,20114,11.0,747
P0016,Solar,Port Matthew,2022-10-30,11400,8.4,100
P0016,Solar,Port Matthew,2022-10-31,23734,7.4,616
P0016,Solar,Port Matthew,2022-11-01,6719,7.2,645
P0016,Solar,Port Matthew,2022-11-02,6112,10.3,160
P0016,Solar,Port Matthew,2022-11-03,19324,7.7,397
P0016,Solar,Port Matthew,2022-11-04,22743,7.6,425
P0016,Solar,Port Matthew,2022-11-05,13885,10.3,129
P0016,Solar,Port Matthew,2022-11-06,21932,1.7,357
P0016,Solar,Port Matthew,2022-11-07,12342,12.0,478
P0016,Solar,Port Matthew,2022-11-08,21570,4.9,585
P0016,Solar,Port Matthew,2022-11-09,23106,10.2,247
P0016,Solar,Port Matthew,2022-11-10,16986,1.9,105
P0016,Solar,Port Matthew,2022-11-11,8945,3.7,336
P0016,Solar,Port Matthew,2022-11-12,22529,6.0,277
P0016,Solar,Port Matthew,2022-11-13,6696,8.3,120
P0016,Solar,Port Matthew,2022-11-14,5628,3.6,466
P0016,Solar,Port Matthew,2022-11-15,9040,6.2,183
P0016,Solar,Port Matthew,2022-11-16,16478,1.3,534
P0016,Solar,Port Matthew,2022-11-17,7701,14.4,154
P0016,Solar,Port Matthew,2022-11-18,9489,4.9,410
P0016,Solar,Port Matthew,2022-11-19,23184,9.1,413
P0016,Solar,Port Matthew,2022-11-20,22927,12.1,493
P0016,Solar,Port Matthew,2022-11-21,17775,4.9,488
P0016,Solar,Port Matthew,2022-11-22,18772,6.3,363
P0016,Solar,Port Matthew,2022-11-23,18868,4.0,201
P0016,Solar,Port Matthew,2022-11-24,19377,3.4,760
P0016,Solar,Port Matthew,2022-11-25,14389,12.8,623
P0016,Solar,Port Matthew,2022-11-26,7063,5.7,475
P0016,Solar,Port Matthew,2022-11-27,11063,14.6,738
P0016,Solar,Port Matthew,2022-11-28,5317,4.0,239
P0016,Solar,Port Matthew,2022-11-29,12864,8.8,249
P0016,Solar,Port Matthew,2022-11-30,20153,7.9,530
P0016,Solar,Port Matthew,2022-12-01,24458,12.9,551
P0016,Solar,Port Matthew,2022-12-02,20913,2.2,364
P0016,Solar,Port Matthew,2022-12-03,14484,11.6,634
P0016,Solar,Port Matthew,2022-12-04,13218,14.4,254
P0016,Solar,Port Matthew,2022-12-05,11504,4.2,688
P0016,Solar,Port Matthew,2022-12-06,19211,0.7,231
P0016,Solar,Port Matthew,2022-12-07,17943,12.5,374
P0016,Solar,Port Matthew,2022-12-08,5567,9.2,789
P0016,Solar,Port Matthew,2022-12-09,15211,10.1,345
P0016,Solar,Port Matthew,2022-12-10,17672,14.1,392
P0016,Solar,Port Matthew,2022-12-11,23128,2.6,797
P0016,Solar,Port Matthew,2022-12-12,24102,4.4,222
P0016,Solar,Port Matthew,2022-12-13,13055,9.5,564
P0016,Solar,Port Matthew,2022-12-14,12212,13.8,744
P0016,Solar,Port Matthew,2022-12-15,9303,12.6,640
P0016,Solar,Port Matthew,2022-12-16,19760,14.1,676
P0016,Solar,Port Matthew,2022-12-17,17191,0.2,310
P0016,Solar,Port Matthew,2022-12-18,21498,0.4,479
P0016,Solar,Port Matthew,2022-12-19,9255,0.9,487
P0016,Solar,Port Matthew,2022-12-20,13159,12.3,394
P0016,Solar,Port Matthew,2022-12-21,16273,1.2,219
P0016,Solar,Port Matthew,2022-12-22,20118,13.7,113
P0016,Solar,Port Matthew,2022-12-23,22457,8.5,129
P0016,Solar,Port Matthew,2022-12-24,19848,14.8,141
P0016,Solar,Port Matthew,2022-12-25,5156,12.0,286
P0016,Solar,Port Matthew,2022-12-26,22042,7.7,112
P0016,Solar,Port Matthew,2022-12-27,23362,10.0,164
P0016,Solar,Port Matthew,2022-12-28,17686,4.0,146
P0016,Solar,Port Matthew,2022-12-29,15988,12.3,466
P0016,Solar,Port Matthew,2022-12-30,22451,2.6,708
P0016,Solar,Port Matthew,2022-12-31,17626,1.8,574
P0075,Wind,New Ryantown,2022-01-01,6613,5.3,541
P0075,Wind,New Ryantown,2022-01-02,17954,14.3,128
P0075,Wind,New Ryantown,2022-01-03,14104,7.3,717
P0075,Wind,New Ryantown,2022-01-04,15609,4.8,107
P0075,Wind,New Ryantown,2022-01-05,13289,13.1,134
P0075,Wind,New Ryantown,2022-01-06,19154,7.8,574
P0075,Wind,New Ryantown,2022-01-07,20529,12.7,109
P0075,Wind,New Ryantown,2022-01-08,23172,10.5,224
P0075,Wind,New Ryantown,2022-01-09,9292,10.8,596
P0075,Wind,New Ryantown,2022-01-10,9647,1.3,200
P0075,Wind,New Ryantown,2022-01-11,14965,4.8,462
P0075,Wind,New Ryantown,2022-01-12,7350,10.2,709
P0075,Wind,New Ryantown,2022-01-13,16395,13.7,491
P0075,Wind,New Ryantown,2022-01-14,5545,13.1,170
P0075,Wind,New Ryantown,2022-01-15,24079,13.6,525
P0075,Wind,New Ryantown,2022-01-16,22804,7.7,205
P0075,Wind,New Ryantown,2022-01-17,12832,3.1,724
P0075,Wind,New Ryantown,2022-01-18,6789,2.5,149
P0075,Wind,New Ryantown,2022-01-19,12628,9.6,701
P0075,Wind,New Ryantown,2022-01-20,16655,6.5,701
P0075,Wind,New Ryantown,2022-01-21,24427,0.0,649
P0075,Wind,New Ryantown,2022-01-22,20810,4.9,361
P0075,Wind,New Ryantown,2022-01-23,16168,11.9,300
P0075,Wind,New Ryantown,2022-01-24,19318,8.9,538
P0075,Wind,New Ryantown,2022-01-25,21983,0.6,559
P0075,Wind,New Ryantown,2022-01-26,7465,8.3,479
P0075,Wind,New Ryantown,2022-01-27,23873,7.2,296
P0075,Wind,New Ryantown,2022-01-28,12022,3.5,471
P0075,Wind,New Ryantown,2022-01-29,13269,14.9,608
P0075,Wind,New Ryantown,2022-01-30,12018,14.7,620
P0075,Wind,New Ryantown,2022-01-31,24857,8.1,609
P0075,Wind,New Ryantown,2022-02-01,6332,11.0,723
P0075,Wind,New Ryantown,2022-02-02,6498,8.0,732
P0075,Wind,New Ryantown,2022-02-03,6617,4.1,720
P0075,Wind,New Ryantown,2022-02-04,24324,12.7,796
P0075,Wind,New Ryantown,2022-02-05,12444,4.2,390
P0075,Wind,New Ryantown,2022-02-06,5164,12.6,512
P0075,Wind,New Ryantown,2022-02-07,9388,12.0,665
P0075,Wind,New Ryantown,2022-02-08,21236,7.0,447
P0075,Wind,New Ryantown,2022-02-09,16361,7.3,544
P0075,Wind,New Ryantown,2022-02-10,8763,1.8,497
P0075,Wind,New Ryantown,2022-02-11,13320,4.6,652
P0075,Wind,New Ryantown,2022-02-12,7252,1.8,484
P0075,Wind,New Ryantown,2022-02-13,12173,9.9,427
P0075,Wind,New Ryantown,2022-02-14,12699,8.6,573
P0075,Wind,New Ryantown,2022-02-15,8791,8.7,171
P0075,Wind,New Ryantown,2022-02-16,23155,13.5,186
P0075,Wind,New Ryantown,2022-02-17,17922,2.3,776
P0075,Wind,New Ryantown,2022-02-18,23063,11.5,777
P0075,Wind,New Ryantown,2022-02-19,12270,1.8,569
P0075,Wind,New Ryantown,2022-02-20,23049,0.9,742
P0075,Wind,New Ryantown,2022-02-21,18629,9.2,241
P0075,Wind,New Ryantown,2022-02-22,17502,1.3,751
P0075,Wind,New Ryantown,2022-02-23,13662,3.6,122
P0075,Wind,New Ryantown,2022-02-24,7590,0.3,420
P0075,Wind,New Ryantown,2022-02-25,16589,4.5,445
P0075,Wind,New Ryantown,2022-02-26,19279,9.9,567
P0075,Wind,New Ryantown,2022-02-27,23110,7.5,297
P0075,Wind,New Ryantown,2022-02-28,11543,6.5,605
P0075,Wind,New Ryantown,2022-03-01,7036,2.7,301
P0075,Wind,New Ryantown,2022-03-02,21614,5.3,635
P0075,Wind,New Ryantown,2022-03-03,24799,4.8,212
P0075,Wind,New Ryantown,2022-03-04,5051,7.0,741
P0075,Wind,New Ryantown,2022-03-05,10421,10.0,660
P0075,Wind,New Ryantown,2022-03-06,21307,9.9,519
P0075,Wind,New Ryantown,2022-03-07,24793,2.8,530
P0075,Wind,New Ryantown,2022-03-08,9198,9.5,753
P0075,Wind,New Ryantown,2022-03-09,7072,6.1,157
P0075,Wind,New Ryantown,2022-03-10,24556,10.6,662
P0075,Wind,New Ryantown,2022-03-11,22234,10.3,674
P0075,Wind,New Ryantown,2022-03-12,21877,4.1,321
P0075,Wind,New Ryantown,2022-03-13,5193,13.3,595
P0075,Wind,New Ryantown,2022-03-14,17228,12.4,720
P0075,Wind,New Ryantown,2022-03-15,9976,5.4,162
P0075,Wind,New Ryantown,2022-03-16,16844,7.2,158
P0075,Wind,New Ryantown,2022-03-17,7282,14.5,311
P0075,Wind,New Ryantown,2022-03-18,11175,13.3,572
P0075,Wind,New Ryantown,2022-03-19,13372,9.4,709
P0075,Wind,New Ryantown,2022-03-20,11497,12.1,269
P0075,Wind,New Ryantown,2022-03-21,18056,6.2,320
P0075,Wind,New Ryantown,2022-03-22,24268,9.3,505
P0075,Wind,New Ryantown,2022-03-23,10048,7.1,496
P0075,Wind,New Ryantown,2022-03-24,18261,6.7,203
P0075,Wind,New Ryantown,2022-03-25,23653,7.9,735
P0075,Wind,New Ryantown,2022-03-26,13465,5.3,784
P0075,Wind,New Ryantown,2022-03-27,22270,5.1,189
P0075,Wind,New Ryantown,2022-03-28,20901,13.2,684
P0075,Wind,New Ryantown,2022-03-29,7242,14.0,194
P0075,Wind,New Ryantown,2022-03-30,6938,13.1,673
P0075,Wind,New Ryantown,2022-03-31,11072,6.8,225
P0075,Wind,New Ryantown,2022-04-01,10650,11.4,563
P0075,Wind,New Ryantown,2022-04-02,20667,0.8,782
P0075,Wind,New Ryantown,2022-04-03,24748,6.7,538
P0075,Wind,New Ryantown,2022-04-04,8737,3.9,716
P0075,Wind,New Ryantown,2022-04-05,14854,12.4,377
P0075,Wind,New Ryantown,2022-04-06,9784,3.6,748
P0075,Wind,New Ryantown,2022-04-07,5572,7.8,286
P0075,Wind,New Ryantown,2022-04-08,10948,1.6,124
P0075,Wind,New Ryantown,2022-04-09,5441,7.6,596
P0075,Wind,New Ryantown,2022-04-10,22408,7.9,626
P0075,Wind,New Ryantown,2022-04-11,21472,3.8,187
P0075,Wind,New Ryantown,2022-04-12,22778,7.2,240
P0075,Wind,New Ryantown,2022-04-13,18313,1.3,469
P0075,Wind,New Ryantown,2022-04-14,18032,5.8,179
P0075,Wind,New Ryantown,2022-04-15,7687,4.7,767
P0075,Wind,New Ryantown,2022-04-16,14015,5.3,466
P0075,Wind,New Ryantown,2022-04-17,17395,11.1,595
P0075,Wind,New Ryantown,2022-04-18,10917,3.8,208
P0075,Wind,New Ryantown,2022-04-19,10646,10.8,265
P0075,Wind,New Ryantown,2022-04-20,10516,11.1,524
P0075,Wind,New Ryantown,2022-04-21,21722,12.8,652
P0075,Wind,New Ryantown,2022-04-22,18915,12.2,573
P0075,Wind,New Ryantown,2022-04-23,7825,3.3,250
P0075,Wind,New Ryantown,2022-04-24,16559,11.1,551
P0075,Wind,New Ryantown,2022-04-25,15445,12.0,792
P0075,Wind,New Ryantown,2022-04-26,24610,4.7,387
P0075,Wind,New Ryantown,2022-04-27,20317,9.3,365
P0075,Wind,New Ryantown,2022-04-28,8618,11.7,151
P0075,Wind,New Ryantown,2022-04-29,12615,13.4,311
P0075,Wind,New Ryantown,2022-04-30,24256,14.4,433
P0075,Wind,New Ryantown,2022-05-01,20456,7.3,750
P0075,Wind,New Ryantown,2022-05-02,7018,3.4,142
P0075,Wind,New Ryantown,2022-05-03,24999,8.7,562
P0075,Wind,New Ryantown,2022-05-04,8380,7.9,714
P0075,Wind,New Ryantown,2022-05-05,11438,7.3,496
P0075,Wind,New Ryantown,2022-05-06,17058,0.1,549
P0075,Wind,New Ryantown,2022-05-07,19477,7.7,655
P0075,Wind,New Ryantown,2022-05-08,12388,12.7,583
P0075,Wind,New Ryantown,2022-05-09,24755,13.3,576
P0075,Wind,New Ryantown,2022-05-10,17540,8.5,651
P0075,Wind,New Ryantown,2022-05-11,19906,0.6,578
P0075,Wind,New Ryantown,2022-05-12,18524,6.1,520
P0075,Wind,New Ryantown,2022-05-13,9270,2.9,675
P0075,Wind,New Ryantown,2022-05-14,14282,3.0,205
P0075,Wind,New Ryantown,2022-05-15,14066,5.2,487
P0075,Wind,New Ryantown,2022-05-16,20155,5.3,132
P0075,Wind,New Ryantown,2022-05-17,7597,13.8,294
P0075,Wind,New Ryantown,2022-05-18,22445,6.1,592
P0075,Wind,New Ryantown,2022-05-19,14549,5.1,288
P0075,Wind,New Ryantown,2022-05-20,15028,5.5,517
P0075,Wind,New Ryantown,2022-05-21,5862,5.5,748
P0075,Wind,New Ryantown,2022-05-22,22027,8.6,608
P0075,Wind,New Ryantown,2022-05-23,9668,6.8,429
P0075,Wind,New Ryantown,2022-05-24,9623,4.8,399
P0075,Wind,New Ryantown,2022-05-25,14366,8.0,267
P0075,Wind,New Ryantown,2022-05-26,11020,2.6,267
P0075,Wind,New Ryantown,2022-05-27,7435,1.4,783
P0075,Wind,New Ryantown,2022-05-28,5352,0.3,196
P0075,Wind,New Ryantown,2022-05-29,14763,11.1,105
P0075,Wind,New Ryantown,2022-05-30,6032,8.9,575
P0075,Wind,New Ryantown,2022-05-31,20855,13.9,195
P0075,Wind,New Ryantown,2022-06-01,23801,6.9,683
P0075,Wind,New Ryantown,2022-06-02,10070,10.4,794
P0075,Wind,New Ryantown,2022-06-03,8908,10.1,706
P0075,Wind,New Ryantown,2022-06-04,21985,4.3,756
P0075,Wind,New Ryantown,2022-06-05,9956,0.3,592
P0075,Wind,New Ryantown,2022-06-06,24018,1.4,408
P0075,Wind,New Ryantown,2022-06-07,9189,13.5,403
P0075,Wind,New Ryantown,2022-06-08,24558,2.7,402
P0075,Wind,New Ryantown,2022-06-09,21479,10.0,791
P0075,Wind,New Ryantown,2022-06-10,10416,5.0,541
P0075,Wind,New Ryantown,2022-06-11,11986,3.6,106
P0075,Wind,New Ryantown,2022-06-12,16047,4.3,125
P0075,Wind,New Ryantown,2022-06-13,18278,2.9,241
P0075,Wind,New Ryantown,2022-06-14,8032,0.6,478
P0075,Wind,New Ryantown,2022-06-15,13336,2.9,373
P0075,Wind,New Ryantown,2022-06-16,22703,0.3,554
P0075,Wind,New Ryantown,2022-06-17,9706,3.3,392
P0075,Wind,New Ryantown,2022-06-18,20219,6.5,114
P0075,Wind,New Ryantown,2022-06-19,19950,9.3,399
P0075,Wind,New Ryantown,2022-06-20,5737,13.5,341
P0075,Wind,New Ryantown,2022-06-21,23359,3.6,706
P0075,Wind,New Ryantown,2022-06-22,8841,6.1,433
P0075,Wind,New Ryantown,2022-06-23,24814,3.4,363
P0075,Wind,New Ryantown,2022-06-24,18788,1.1,457
P0075,Wind,New Ryantown,2022-06-25,10689,6.9,187
P0075,Wind,New Ryantown,2022-06-26,21968,4.0,386
P0075,Wind,New Ryantown,2022-06-27,14860,5.8,179
P0075,Wind,New Ryantown,2022-06-28,7795,8.9,476
P0075,Wind,New Ryantown,2022-06-29,13311,3.4,432
P0075,Wind,New Ryantown,2022-06-30,10611,8.1,783
P0075,Wind,New Ryantown,2022-07-01,12840,8.9,278
P0075,Wind,New Ryantown,2022-07-02,21093,9.7,389
P0075,Wind,New Ryantown,2022-07-03,15072,12.8,790
P0075,Wind,New Ryantown,2022-07-04,24574,5.0,405
P0075,Wind,New Ryantown,2022-07-05,21193,1.4,501
P0075,Wind,New Ryantown,2022-07-06,5084,6.6,492
P0075,Wind,New Ryantown,2022-07-07,17329,13.0,257
P0075,Wind,New Ryantown,2022-07-08,5761,12.0,323
P0075,Wind,New Ryantown,2022-07-09,5860,5.1,163
P0075,Wind,New Ryantown,2022-07-10,24328,12.2,669
P0075,Wind,New Ryantown,2022-07-11,19097,13.4,465
P0075,Wind,New Ryantown,2022-07-12,21935,2.0,255
P0075,Wind,New Ryantown,2022-07-13,21280,5.6,100
P0075,Wind,New Ryantown,2022-07-14,19348,3.2,228
P0075,Wind,New Ryantown,2022-07-15,19597,9.9,169
P0075,Wind,New Ryantown,2022-07-16,10686,10.9,333
P0075,Wind,New Ryantown,2022-07-17,17901,11.6,447
P0075,Wind,New Ryantown,2022-07-18,18462,10.8,516
P0075,Wind,New Ryantown,2022-07-19,18389,12.1,486
P0075,Wind,New Ryantown,2022-07-20,22652,8.5,103
P0075,Wind,New Ryantown,2022-07-21,13124,5.6,793
P0075,Wind,New Ryantown,2022-07-22,9469,3.2,437
P0075,Wind,New Ryantown,2022-07-23,14328,14.1,140
P0075,Wind,New Ryantown,2022-07-24,19359,6.8,501
P0075,Wind,New Ryantown,2022-07-25,21931,3.9,410
P0075,Wind,New Ryantown,2022-07-26,19798,9.0,754
P0075,Wind,New Ryantown,2022-07-27,22869,14.9,776
P0075,Wind,New Ryantown,2022-07-28,20728,1.5,496
P0075,Wind,New Ryantown,2022-07-29,21749,5.2,313
P0075,Wind,New Ryantown,2022-07-30,22938,2.5,419
P0075,Wind,New Ryantown,2022-07-31,5808,11.3,567
P0075,Wind,New Ryantown,2022-08-01,17186,13.1,216
P0075,Wind,New Ryantown,2022-08-02,14196,6.9,231
P0075,Wind,New Ryantown,2022-08-03,15360,12.2,792
P0075,Wind,New Ryantown,2022-08-04,21536,1.9,293
P0075,Wind,New Ryantown,2022-08-05,5231,9.7,365
P0075,Wind,New Ryantown,2022-08-06,18088,8.0,287
P0075,Wind,New Ryantown,2022-08-07,23823,4.0,314
P0075,Wind,New Ryantown,2022-08-08,18844,1.8,327
P0075,Wind,New Ryantown,2022-08-09,8268,9.8,190
P0075,Wind,New Ryantown,2022-08-10,11742,6.0,653
P0075,Wind,New Ryantown,2022-08-11,24584,1.4,551
P0075,Wind,New Ryantown,2022-08-12,5106,7.3,157
P0075,Wind,New Ryantown,2022-08-13,14103,0.5,646
P0075,Wind,New Ryantown,2022-08-14,5662,2.5,677
P0075,Wind,New Ryantown,2022-08-15,11345,2.4,400
P0075,Wind,New Ryantown,2022-08-16,7879,5.3,655
P0075,Wind,New Ryantown,2022-08-17,6683,9.3,518
P0075,Wind,New Ryantown,2022-08-18,24042,9.9,723
P0075,Wind,New Ryantown,2022-08-19,9075,3.9,240
P0075,Wind,New Ryantown,2022-08-20,7207,8.3,404
P0075,Wind,New Ryantown,2022-08-21,17804,13.3,100
P0075,Wind,New Ryantown,2022-08-22,23499,1.3,461
P0075,Wind,New Ryantown,2022-08-23,7472,2.9,238
P0075,Wind,New Ryantown,2022-08-24,13010,0.3,520
P0075,Wind,New Ryantown,2022-08-25,21852,3.9,602
P0075,Wind,New Ryantown,2022-08-26,21945,0.0,618
P0075,Wind,New Ryantown,2022-08-27,16306,7.9,312
P0075,Wind,New Ryantown,2022-08-28,11339,9.2,582
P0075,Wind,New Ryantown,2022-08-29,5331,12.7,662
P0075,Wind,New Ryantown,2022-08-30,13989,12.0,623
P0075,Wind,New Ryantown,2022-08-31,6120,10.8,595
P0075,Wind,New Ryantown,2022-09-01,20106,6.1,447
P0075,Wind,New Ryantown,2022-09-02,8637,4.4,215
P0075,Wind,New Ryantown,2022-09-03,24500,12.3,113
P0075,Wind,New Ryantown,2022-09-04,13936,12.9,731
P0075,Wind,New Ryantown,2022-09-05,19558,5.1,270
P0075,Wind,New Ryantown,2022-09-06,14496,11.9,766
P0075,Wind,New Ryantown,2022-09-07,18023,13.0,667
P0075,Wind,New Ryantown,2022-09-08,9184,4.4,636
P0075,Wind,New Ryantown,2022-09-09,23955,2.0,336
P0075,Wind,New Ryantown,2022-09-10,15272,1.6,275
P0075,Wind,New Ryantown,2022-09-11,12598,0.1,716
P0075,Wind,New Ryantown,2022-09-12,13366,3.9,171
P0075,Wind,New Ryantown,2022-09-13,11825,3.8,252
P0075,Wind,New Ryantown,2022-09-14,6771,9.5,726
P0075,Wind,New Ryantown,2022-09-15,16526,2.1,368
P0075,Wind,New Ryantown,2022-09-16,5312,0.9,767
P0075,Wind,New Ryantown,2022-09-17,7554,6.0,316
P0075,Wind,New Ryantown,2022-09-18,13931,9.4,725
P0075,Wind,New Ryantown,2022-09-19,10478,8.5,692
P0075,Wind,New Ryantown,2022-09-20,9960,12.4,141
P0075,Wind,New Ryantown,2022-09-21,6072,7.0,192
P0075,Wind,New Ryantown,2022-09-22,15277,12.3,454
P0075,Wind,New Ryantown,2022-09-23,9212,3.4,321
P0075,Wind,New Ryantown,2022-09-24,17941,2.8,552
P0075,Wind,New Ryantown,2022-09-25,18447,11.8,491
P0075,Wind,New Ryantown,2022-09-26,17671,7.2,681
P0075,Wind,New Ryantown,2022-09-27,13694,5.0,218
